discounted_reward,final_state_type,free_space_estimate,git_commit_id,hist_validation_hash,i_run,median_planning_time,median_prediction_time,median_updater_time,n_steps,pi_key,planner_hbm_key,simulation_hbm_key,solver_setup_key,undiscounted_reward,combined_median_time,normalized_discounted_reward
-103.92957788433225,success,-10.466174574128356,5a46325adf0116a43ebc2296b147f08be455863e,13322740086577172e3,800,0.00208114,0.012161235,0.009821879,33,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-113,0.024064253999999997,-93.46340331020389
-880.769865041472,failure,-26.029962661171947,5a46325adf0116a43ebc2296b147f08be455863e,3049188762176581e3,820,0.28004459449999997,0,0.010271200000000001,38,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-1258,0.29031579449999995,-854.7399023803001
-40.104399353383855,success,-26.029962661171947,5a46325adf0116a43ebc2296b147f08be455863e,8529569729851438e3,820,0.006281788,0.012415231,0.010305895,51,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-51,0.029002914,-14.074436692211908
-224.0616058988584,success,-8.64827525163591,5a46325adf0116a43ebc2296b147f08be455863e,17561585954540435e3,840,0.257457177,0,0.00959132,61,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-281,0.267048497,-215.4133306472225
-24.528071279636716,success,-8.64827525163591,5a46325adf0116a43ebc2296b147f08be455863e,1547435804797068500,840,0.018925531,0.0122205405,0.009707714999999999,28,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-28,0.0408537865,-15.879796028000806
-24.528071279636716,success,-11.361512828387072,5a46325adf0116a43ebc2296b147f08be455863e,17434840539266744e3,860,0.225611403,0,0.009997799,28,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-28,0.235609202,-13.166558451249644
-22.99568541948446,success,-11.361512828387072,5a46325adf0116a43ebc2296b147f08be455863e,10636861311074587e3,860,0.028499715000000002,0.0128996645,0.010006566000000001,26,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-26,0.0514059455,-11.634172591097387
-36.381451393612856,success,-27.501966404214624,5a46325adf0116a43ebc2296b147f08be455863e,14568283137011728e3,880,0.269611889,0,0.009538442,45,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-45,0.279150331,-8.879484989398232
-36.381451393612856,success,-27.501966404214624,5a46325adf0116a43ebc2296b147f08be455863e,2932189539358827e3,880,0.002017772,0.012074698,0.009869452,45,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-45,0.023961922000000004,-8.879484989398232
-38.88827604671345,success,-35.08973716315974,5a46325adf0116a43ebc2296b147f08be455863e,18017304657313094e3,900,0.280355733,0,0.009333333,49,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-49,0.289689066,-3.798538883553711
-40.104399353383855,success,-35.08973716315974,5a46325adf0116a43ebc2296b147f08be455863e,5627166124321713e3,900,0.00216291,0.012144145,0.009650409,51,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-51,0.023957464,-5.014662190224115
-44.73165228376145,success,-35.08973716315974,5a46325adf0116a43ebc2296b147f08be455863e,207239527451855200,920,0.263879357,0,0.009019773,59,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-59,0.27289913,-9.641915120601709
-41.883358588189,success,-35.08973716315974,5a46325adf0116a43ebc2296b147f08be455863e,9249154638541545e3,920,0.002321887,0.0129366595,0.0113062165,54,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-54,0.026564762999999998,-6.793621425029258
-20.638571635634438,success,-13.994164535871148,5a46325adf0116a43ebc2296b147f08be455863e,12959525665560664e3,940,0.234649889,0,0.009156014,23,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-23,0.243805903,-6.64440709976329
-24.528071279636716,success,-13.994164535871148,5a46325adf0116a43ebc2296b147f08be455863e,3337513524670753e3,940,0.0434834055,0.0119696935,0.009448507,28,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-28,0.064901606,-10.533906743765568
-176.11807851104666,success,-17.383137616441324,5a46325adf0116a43ebc2296b147f08be455863e,894940412046250800,980,0.264711444,0,0.00963943,45,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-205,0.274350874,-158.73494089460533
-29.65523050004304,success,-17.383137616441324,5a46325adf0116a43ebc2296b147f08be455863e,10647887948627864e3,980,0.00229235,0.011920205,0.009537636,35,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-35,0.023750190999999997,-12.272092883601715
-48.48628825761961,success,-36.38145139361286,5a46325adf0116a43ebc2296b147f08be455863e,6719528910827964e3,960,0.2760602255,0,0.008818122500000001,66,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-66,0.284878348,-12.10483686400675
-46.90944570448863,success,-36.38145139361286,5a46325adf0116a43ebc2296b147f08be455863e,16192320323228348e3,960,0.033558384,0.012187775,0.009732559,63,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-63,0.055478717999999996,-10.52799431087577
-53.794164535871154,success,-6.793465209301,5a46325adf0116a43ebc2296b147f08be455863e,10874001130119508e3,1000,0.210978206,0,0.009551616,15,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-55,0.22052982200000001,-47.00069932657016
-54.65422289051244,success,-6.793465209301,5a46325adf0116a43ebc2296b147f08be455863e,17430783284315822e3,1000,0.0036266455,0.011517528499999999,0.0090851215,16,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-56,0.0242292955,-47.860757681211446
-54.339025225608495,success,-33.10282414303193,5a46325adf0116a43ebc2296b147f08be455863e,13868129891000222e3,1020,0.2699190815,0,0.0096929305,78,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-78,0.27961201199999997,-21.236201082576564
-51.010972699579455,success,-33.10282414303193,5a46325adf0116a43ebc2296b147f08be455863e,16165295299083612e3,1020,0.004487146,0.012248981,0.011119654,71,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-71,0.027855781,-17.908148556547523
-155.18636818868657,success,-25.28279056684035,5a46325adf0116a43ebc2296b147f08be455863e,540809434636553600,1040,0.271795937,0,0.0095748945,50,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-190,0.2813708315,-129.9035776218462
-155.18636818868657,success,-25.28279056684035,5a46325adf0116a43ebc2296b147f08be455863e,770586011463393e4,1040,0.002335815,0.0127212555,0.010638471,50,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-190,0.025695541500000002,-129.9035776218462
-38.88827604671345,success,-31.744540498961264,5a46325adf0116a43ebc2296b147f08be455863e,17291227448138486e3,1060,0.282207406,0,0.009851134,49,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-49,0.29205854,-7.143735547752186
-37.64746051087996,success,-31.744540498961264,5a46325adf0116a43ebc2296b147f08be455863e,8388165431211475e3,1060,0.004894907,0.012210987,0.009580663,47,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-47,0.026686557,-5.902920011918695
-41.883358588189,success,-22.995685419484463,5a46325adf0116a43ebc2296b147f08be455863e,988289157122136e4,1080,0.257743312,0,0.0100932675,54,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-54,0.2678365795,-18.887673168704534
-49.51141112129298,success,-22.995685419484463,5a46325adf0116a43ebc2296b147f08be455863e,2337165290042996700,1080,0.060205091,0.012191233499999999,0.009763873,68,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-68,0.0821601975,-26.515725701808517
-27.50196640421462,success,-20.63857163563444,5a46325adf0116a43ebc2296b147f08be455863e,15668874508913422e3,1100,0.2512534335,0,0.0104294285,32,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-32,0.261682862,-6.863394768580179
-30.358678195042607,success,-20.63857163563444,5a46325adf0116a43ebc2296b147f08be455863e,18154611641022806e3,1100,0.002650764,0.0118648495,0.0102842865,36,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-36,0.0247999,-9.720106559408165
-43.609480954761196,success,-37.017636879676736,5a46325adf0116a43ebc2296b147f08be455863e,1363012776164351e3,1120,0.31806915,0,0.010017444,57,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-57,0.328086594,-6.59184407508446
-43.03987975228404,success,-37.017636879676736,5a46325adf0116a43ebc2296b147f08be455863e,3302624210312737300,1120,0.0021789764999999997,0.0120177195,0.010018973,56,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-56,0.024215669,-6.0222428726073005
-51.010972699579455,success,-34.434077942585596,5a46325adf0116a43ebc2296b147f08be455863e,2074175166171492400,1140,0.320853305,0,0.009775333,71,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-71,0.330628638,-16.57689475699386
-49.00142537504342,success,-34.434077942585596,5a46325adf0116a43ebc2296b147f08be455863e,16899095035937075e3,1140,0.006243908,0.012321581,0.00934794,67,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-67,0.027913429,-14.567347432457822
-53.58261848643864,success,-21.432185919278098,5a46325adf0116a43ebc2296b147f08be455863e,1336347977419303e4,1160,0.273116122,0,0.009747021,45,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-65,0.28286314300000004,-32.15043256716054
-37.64746051087996,success,-21.432185919278098,5a46325adf0116a43ebc2296b147f08be455863e,12462930295527344e3,1160,0.002847611,0.011967433,0.009641465,47,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-47,0.024456509,-16.21527459160186
-78.67355169289057,success,-18.20930624027691,5a46325adf0116a43ebc2296b147f08be455863e,4401964091979074e3,1180,0.241253895,0,0.009946365,37,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-97,0.25120026,-60.46424545261366
-29.65523050004304,success,-18.20930624027691,5a46325adf0116a43ebc2296b147f08be455863e,10028735691502211e3,1180,0.005477718,0.011880268,0.009675163,35,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-35,0.027033149,-11.44592425976613
-683.0385069035268,failure,-27.501966404214624,5a46325adf0116a43ebc2296b147f08be455863e,8713164675464817e3,1200,0.259242614,0,0.010195993,69,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-1309,0.269438607,-655.5365404993122
-52.46599579942925,success,-27.501966404214624,5a46325adf0116a43ebc2296b147f08be455863e,6477389384029177e3,1200,0.0508948805,0.0124690865,0.0098635215,74,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-74,0.07322748850000001,-24.964029395214627
-36.381451393612856,success,-20.63857163563444,5a46325adf0116a43ebc2296b147f08be455863e,3933050021244799e3,1220,0.245892888,0,0.009380073,45,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-45,0.255272961,-15.742879757978415
-40.104399353383855,success,-20.63857163563444,5a46325adf0116a43ebc2296b147f08be455863e,13962045228083538e3,1220,0.015539436,0.01241211,0.013110019,51,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-51,0.041061565,-19.465827717749413
-314.23801544996195,success,-28.94467727277075,5a46325adf0116a43ebc2296b147f08be455863e,7442555585250715e3,1240,0.255169688,0,0.009629559,53,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-453,0.264799247,-285.2933381771912
-99.56516771805241,success,-28.94467727277075,5a46325adf0116a43ebc2296b147f08be455863e,7975794688280763e3,1240,0.002217272,0.012085946,0.009683346,47,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-127,0.023986564000000002,-70.62049044528166
-54.67661593277748,success,-26.029962661171947,5a46325adf0116a43ebc2296b147f08be455863e,12740955313386754e3,1260,0.281678784,0,0.009967671,47,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-67,0.291646455,-28.646653271605533
-77.83980346948447,success,-26.029962661171947,5a46325adf0116a43ebc2296b147f08be455863e,5355527372311892e3,1260,0.009145452,0.011992343,0.010769888,57,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-97,0.031907683,-51.809840808312515
-37.64746051087996,success,-16.548623854991238,5a46325adf0116a43ebc2296b147f08be455863e,7316839987826159e3,1280,0.24929029,0,0.009977378,47,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-47,0.259267668,-21.09883665588872
-39.49939328624632,success,-16.548623854991238,5a46325adf0116a43ebc2296b147f08be455863e,1514633698654883e4,1280,0.00769244,0.013133419,0.010449723,50,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-50,0.031275582,-22.95076943125508
-40.703355359850015,success,-31.744540498961264,5a46325adf0116a43ebc2296b147f08be455863e,18166142235032164e3,1300,0.3095328315,0,0.0102520415,52,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-52,0.31978487299999997,-8.95881486088875
-44.173386145213584,success,-31.744540498961264,5a46325adf0116a43ebc2296b147f08be455863e,12889907615887059e3,1300,0.0071011065,0.012480814,0.0103402685,58,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-58,0.029922189,-12.42884564625232
-57.96409160672669,success,-29.655230500043043,5a46325adf0116a43ebc2296b147f08be455863e,14645527378385357e3,1320,0.271268813,0,0.012087745,57,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-77,0.283356558,-28.308861106683647
-41.29632180625151,success,-29.655230500043043,5a46325adf0116a43ebc2296b147f08be455863e,9696552662532282e3,1320,0.002094801,0.012006983,0.009629477,53,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-53,0.023731261,-11.64109130620847
-35.08973716315973,success,-22.217864060085315,5a46325adf0116a43ebc2296b147f08be455863e,1466276401418004e4,1340,0.263012548,0,0.010433967,43,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-43,0.273446515,-12.871873103074417
-26.769663034560224,success,-22.217864060085315,5a46325adf0116a43ebc2296b147f08be455863e,7730875402385157e3,1340,0.002118795,0.012090649,0.009880139,31,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-31,0.024089582999999998,-4.551798974474909
-44.73165228376145,success,-31.055091413092185,5a46325adf0116a43ebc2296b147f08be455863e,5008660455745559e3,1360,0.317347467,0,0.009943515,59,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-59,0.327290982,-13.676560870669263
-147.67179713328895,success,-31.055091413092185,5a46325adf0116a43ebc2296b147f08be455863e,2311358082047430700,1360,0.007795993,0.012025826,0.009709685,97,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-257,0.029531504,-116.61670572019676
-49.00142537504342,success,-38.88827604671346,5a46325adf0116a43ebc2296b147f08be455863e,2105673099542907100,1380,0.316420471,0,0.00985088,67,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-67,0.326271351,-10.11314932832996
-45.83149240331459,success,-38.88827604671346,5a46325adf0116a43ebc2296b147f08be455863e,7888793836347569e3,1380,0.034943817,0.011838488,0.009455636,61,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-61,0.056237941,-6.943216356601134
-34.43407794258559,success,-22.995685419484463,5a46325adf0116a43ebc2296b147f08be455863e,6916620884099558e3,1400,0.27012839200000005,0,0.010590232500000001,42,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-42,0.28071862450000007,-11.438392523101125
-37.64746051087996,success,-22.995685419484463,5a46325adf0116a43ebc2296b147f08be455863e,513368524010197100,1400,0.00757546,0.012509185,0.010133958,47,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-47,0.030218603,-14.651775091395496
-194.59682896863617,success,-35.73883979152814,5a46325adf0116a43ebc2296b147f08be455863e,188955673905067200,1420,0.297374003,0,0.011092077,53,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-253,0.30846608,-158.85798917710804
-194.00386252223467,success,-35.73883979152814,5a46325adf0116a43ebc2296b147f08be455863e,11305417807897137e3,1420,0.0022111945000000003,0.0119871875,0.009857476,52,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-252,0.024055858,-158.26502273070653
-52.888971831144005,success,-26.029962661171947,5a46325adf0116a43ebc2296b147f08be455863e,887195086086835200,1440,0.26915098449999997,0,0.0093239675,42,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-62,0.27847495199999994,-26.859009169972058
-50.88198898253006,success,-26.029962661171947,5a46325adf0116a43ebc2296b147f08be455863e,11213214496127867e3,1440,0.003673912,0.01224155,0.010269494,39,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-59,0.026184956000000002,-24.852026321358114
-35.738839791528136,success,-21.432185919278098,5a46325adf0116a43ebc2296b147f08be455863e,6870242868311055e3,1460,0.25666234649999997,0,0.0100124585,44,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-44,0.26667480499999996,-14.306653872250038
-38.88827604671345,success,-21.432185919278098,5a46325adf0116a43ebc2296b147f08be455863e,15687191100117588e3,1460,0.00258222,0.012447798,0.009750423,49,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-49,0.024780440999999997,-17.456090127435353
-43.609480954761196,success,-30.35867819504261,5a46325adf0116a43ebc2296b147f08be455863e,5176171785284598e3,1480,0.289403261,0,0.009560938,57,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-57,0.29896419900000004,-13.250802759718585
-53.67184882187427,success,-30.35867819504261,5a46325adf0116a43ebc2296b147f08be455863e,11285110937179795e3,1480,0.0021236164999999998,0.012552849500000001,0.0105183645,48,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-68,0.0251948305,-23.31317062683166
-33.77179590160161,success,-26.769663034560228,5a46325adf0116a43ebc2296b147f08be455863e,1591824659125197e4,1500,0.265777594,0,0.009729371,41,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-41,0.275506965,-7.002132867041379
-38.88827604671345,success,-26.769663034560228,5a46325adf0116a43ebc2296b147f08be455863e,7390545422892018e3,1500,0.002361168,0.012338896,0.009971316,49,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-49,0.02467138,-12.118613012153222
-31.055091413092182,success,-19.836941046095397,5a46325adf0116a43ebc2296b147f08be455863e,7504532477266668e3,1520,0.233766585,0,0.009549474,37,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-37,0.243316059,-11.218150366996785
-152.52647136966038,success,-19.836941046095397,5a46325adf0116a43ebc2296b147f08be455863e,12670154216404318e3,1520,0.002213378,0.012345909,0.009426131,57,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-197,0.023985417999999998,-132.68953032356498
-44.173386145213584,success,-31.055091413092185,5a46325adf0116a43ebc2296b147f08be455863e,10725758947875471e3,1540,0.2892145405,0,0.010023470999999999,58,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-58,0.2992380115,-13.118294732121399
-52.941335841434956,success,-31.055091413092185,5a46325adf0116a43ebc2296b147f08be455863e,6850047828579963e3,1540,0.00800655,0.011937659,0.010194078,75,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-75,0.030138287,-21.88624442834277
-25.282790566840347,success,-8.64827525163591,5a46325adf0116a43ebc2296b147f08be455863e,1699706384986605e3,1560,0.231922676,0,0.009607948,29,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-29,0.241530624,-16.63451531520444
-31.74454049896126,success,-8.64827525163591,5a46325adf0116a43ebc2296b147f08be455863e,12537164193295862e3,1560,0.010516820999999999,0.0120139485,0.0095135855,38,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-38,0.032044355,-23.09626524732535
-35.738839791528136,success,-26.029962661171947,5a46325adf0116a43ebc2296b147f08be455863e,4714775869643782e3,1580,0.290203559,0,0.0105710075,44,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-44,0.3007745665,-9.70887713035619
-35.738839791528136,success,-26.029962661171947,5a46325adf0116a43ebc2296b147f08be455863e,7317711161027805e3,1580,0.002207929,0.012154808999999999,0.009846249,44,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-44,0.024208986999999998,-9.70887713035619
-43.609480954761196,success,-34.434077942585596,5a46325adf0116a43ebc2296b147f08be455863e,7570983849796397e3,1600,0.288614369,0,0.009741,57,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-57,0.298355369,-9.1754030121756
-41.883358588189,success,-34.434077942585596,5a46325adf0116a43ebc2296b147f08be455863e,16874736723121334e3,1600,0.047612659,0.011805257,0.009528696,54,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-54,0.068946612,-7.449280645603402
-33.77179590160161,success,-24.52807127963672,5a46325adf0116a43ebc2296b147f08be455863e,12311693285829534e3,1620,0.263855973,0,0.009659216,41,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-41,0.27351518900000005,-9.243724621964887
-38.27098590577116,success,-24.52807127963672,5a46325adf0116a43ebc2296b147f08be455863e,12894404433589164e3,1620,0.0263462035,0.0122623115,0.010187591499999999,48,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-48,0.0487961065,-13.742914626134443
-42.464525002307106,success,-26.029962661171947,5a46325adf0116a43ebc2296b147f08be455863e,2537059189048915500,1640,0.265318275,0,0.011743763,55,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-55,0.277062038,-16.43456234113516
-157.1764215199536,success,-26.029962661171947,5a46325adf0116a43ebc2296b147f08be455863e,57727303273863950,1640,0.002789754,0.012031976,0.0098550035,66,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-226,0.0246767335,-131.14645885878167
-50.51613403997925,success,-28.226946740172476,5a46325adf0116a43ebc2296b147f08be455863e,17662428606209413e3,1660,0.278158326,0,0.010665065500000001,70,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-70,0.2888233915,-22.289187299806773
-201.04789675560292,success,-28.226946740172476,5a46325adf0116a43ebc2296b147f08be455863e,17911124751823686e3,1660,0.028660453,0.012234758,0.010249804,171,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-411,0.051145015,-172.82095001543044
-39.49939328624632,success,-27.501966404214624,5a46325adf0116a43ebc2296b147f08be455863e,15003258510138604e3,17,0.299839905,0,0.009659784,50,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-50,0.309499689,-11.997426882031693
-38.88827604671345,success,-27.501966404214624,5a46325adf0116a43ebc2296b147f08be455863e,16545203356072636e3,17,0.002212618,0.012117503,0.009325007,49,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-49,0.023655127999999997,-11.386309642498826
-1084.1429187963208,failure,-26.029962661171947,5a46325adf0116a43ebc2296b147f08be455863e,1657216436374868e4,4997,0.28176675,0,0.01030374,7,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-1147,0.29207049,-1058.1129561351488
-1053.0473789999999,failure,-26.029962661171947,5a46325adf0116a43ebc2296b147f08be455863e,12918062411568003e3,4997,0.013378472,0.0156529075,0.013635057499999999,4,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-1084,0.042666437,-1027.0174163388278
-41.883358588189,success,-31.055091413092185,5a46325adf0116a43ebc2296b147f08be455863e,1387291514201122e3,37,0.3135157075,0,0.011035998,54,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-54,0.3245517055,-10.828267175096812
-41.29632180625151,success,-31.055091413092185,5a46325adf0116a43ebc2296b147f08be455863e,2111712823784853500,37,0.002114915,0.011904123,0.009868077,53,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-53,0.023887115,-10.241230393159327
-83.55566782341778,success,-17.383137616441324,5a46325adf0116a43ebc2296b147f08be455863e,635136611999158e3,57,0.23902792150000002,0,0.0091224,48,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-108,0.24815032150000002,-66.17253020697646
-27.50196640421462,success,-17.383137616441324,5a46325adf0116a43ebc2296b147f08be455863e,17072656609027205e3,57,0.038042453500000004,0.012094170500000001,0.0098083255,32,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-32,0.059944949500000004,-10.118828787773296
-24.528071279636716,success,-13.994164535871148,5a46325adf0116a43ebc2296b147f08be455863e,3272658428723199e3,77,0.256546202,0,0.0102809255,28,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-28,0.2668271275,-10.533906743765568
-31.055091413092182,success,-13.994164535871148,5a46325adf0116a43ebc2296b147f08be455863e,17483074816967336e3,77,0.01708406,0.012353921,0.009995429,37,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-37,0.03943341,-17.060926877221036
-37.64746051087996,success,-27.501966404214624,5a46325adf0116a43ebc2296b147f08be455863e,5950365979540733e3,97,0.279007043,0,0.010118989,47,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-47,0.28912603200000003,-10.145494106665335
-31.74454049896126,success,-27.501966404214624,5a46325adf0116a43ebc2296b147f08be455863e,1699575493744482e4,97,0.0021233175,0.012398404500000001,0.00987975,38,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-38,0.024401472,-4.242574094746637
-136.4502240390973,success,-26.769663034560228,5a46325adf0116a43ebc2296b147f08be455863e,11135470061122963e3,117,0.269894514,0,0.009974465,67,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-187,0.27986897899999996,-109.68056100453707
-33.77179590160161,success,-26.769663034560228,5a46325adf0116a43ebc2296b147f08be455863e,12803977552371583e3,117,0.002178269,0.011967977,0.009769607,41,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-41,0.023915852999999997,-7.002132867041379
-107.02286291638457,success,-35.08973716315974,5a46325adf0116a43ebc2296b147f08be455863e,1658562969595725800,137,0.314786063,0,0.009910252,99,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-179,0.324696315,-71.93312575322483
-51.010972699579455,success,-35.08973716315974,5a46325adf0116a43ebc2296b147f08be455863e,5102211644089743e3,137,0.00844169,0.012097545,0.009844626,71,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-71,0.030383860999999998,-15.921235536419715
-185.54380929722893,success,-26.769663034560228,5a46325adf0116a43ebc2296b147f08be455863e,9534822156888603e3,157,0.275008832,0,0.010511593999999999,48,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-228,0.285520426,-158.7741462626687
-117.36241745034837,success,-26.769663034560228,5a46325adf0116a43ebc2296b147f08be455863e,7327739932666249e3,157,0.002461343,0.013774834,0.012018635,45,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-145,0.028254812,-90.59275441578815
-33.102824143031924,success,-14.854222890512437,5a46325adf0116a43ebc2296b147f08be455863e,13094682642172297e3,177,0.234255869,0,0.01295636,40,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-40,0.247212229,-18.248601252519485
-35.08973716315973,success,-14.854222890512437,5a46325adf0116a43ebc2296b147f08be455863e,15075151895221187e3,177,0.104590195,0.012876076,0.010239098,43,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-43,0.127705369,-20.235514272647293
-26.769663034560224,success,-19.02721317787414,5a46325adf0116a43ebc2296b147f08be455863e,7755008050297188e3,197,0.265153388,0,0.011243501,31,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-31,0.276396889,-7.742449856686086
-56.13824981900886,success,-19.02721317787414,5a46325adf0116a43ebc2296b147f08be455863e,13592370655105167e3,197,0.024031701000000003,0.0123986805,0.01044743,82,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-82,0.046877811500000005,-37.111036641134724
-49.51141112129298,success,-25.28279056684035,5a46325adf0116a43ebc2296b147f08be455863e,641068264856573200,217,0.26677994250000003,0,0.0096694765,68,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-68,0.27644941900000003,-24.22862055445263
