discounted_reward,final_state_type,free_space_estimate,git_commit_id,hist_validation_hash,i_run,median_planning_time,median_prediction_time,median_updater_time,n_close,n_steps,pi_key,planner_hbm_key,simulation_hbm_key,solver_setup_key,undiscounted_reward,combined_median_time,normalized_discounted_reward
-117.11649230462895,success,-20.63857163563444,dcdd3e8ad0162d692145134a64a0b81109e09d93,9334381866461737e3,3221,0.003941588,0.012241975,0.009734627,5,51,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-151,0.025918189999999997,-96.4779206689945
-1073.8817361579,failure,-15.705680661607312,dcdd3e8ad0162d692145134a64a0b81109e09d93,1794167598797532e4,3241,0.249504684,0,0.0162571135,6,6,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-1126,0.2657617975,-1058.1760554962925
-1031.79,failure,-15.705680661607312,dcdd3e8ad0162d692145134a64a0b81109e09d93,6819693880034896e3,3241,0.0033345164999999998,0.012475709500000001,0.017102100000000002,2,2,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-1042,0.032912326000000006,-1016.0843193383927
-72.50235263301168,success,-26.769663034560228,dcdd3e8ad0162d692145134a64a0b81109e09d93,6714831046446334e3,3261,0.247475091,0,0.009231539,2,55,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-95,0.25670663,-45.73268959845146
-38.88827604671345,success,-26.769663034560228,dcdd3e8ad0162d692145134a64a0b81109e09d93,12897926917460156e3,3261,0.002858818,0.012340512,0.010597856,0,49,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-49,0.025797186,-12.118613012153222
-120.65932912359744,success,-24.52807127963672,dcdd3e8ad0162d692145134a64a0b81109e09d93,5994068591374511e3,3281,0.275694749,0,0.010142343,5,71,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-171,0.285837092,-96.13125784396073
-33.77179590160161,success,-24.52807127963672,dcdd3e8ad0162d692145134a64a0b81109e09d93,15018165539751342e3,3281,0.003601883,0.012222824,0.010127824,0,41,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-41,0.025952531,-9.243724621964887
-41.29632180625151,success,-33.10282414303193,dcdd3e8ad0162d692145134a64a0b81109e09d93,3844055108633526e3,3301,0.314776677,0,0.011433373,0,53,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-53,0.32621005000000003,-8.193497663219581
-58.97370030952285,success,-33.10282414303193,dcdd3e8ad0162d692145134a64a0b81109e09d93,8993890704357404e3,3301,0.0021033385,0.011710195999999999,0.0094022265,1,52,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-72,0.023215760999999998,-25.870876166490916
-65.82996266117196,success,-19.836941046095397,dcdd3e8ad0162d692145134a64a0b81109e09d93,6623499667709359e3,1667,0.260707935,0,0.009522533,2,30,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-70,0.270230468,-45.993021615076565
-65.82996266117196,success,-19.836941046095397,dcdd3e8ad0162d692145134a64a0b81109e09d93,8952100099472842e3,1667,0.0021379895,0.012771228999999999,0.0137745115,2,30,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-70,0.028683729999999998,-45.993021615076565
-22.21786406008531,success,-7.72553055720799,dcdd3e8ad0162d692145134a64a0b81109e09d93,3530500551077438500,1687,0.223607494,0,0.011148189,0,25,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-25,0.234755683,-14.492333502877322
-20.638571635634438,success,-7.72553055720799,dcdd3e8ad0162d692145134a64a0b81109e09d93,5901826679674229e3,1687,0.004576957,0.012128803,0.010095559,0,23,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-23,0.026801319,-12.913041078426449
-44.73165228376145,success,-31.744540498961264,dcdd3e8ad0162d692145134a64a0b81109e09d93,8699563519465388e3,1707,0.266198224,0,0.009836036,0,59,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-59,0.27603426,-12.987111784800184
-51.010972699579455,success,-31.744540498961264,dcdd3e8ad0162d692145134a64a0b81109e09d93,11630148852564216e3,1707,0.021913585,0.01254868,0.010457603,0,71,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-71,0.044919868,-19.26643220061819
-40.703355359850015,success,-28.94467727277075,dcdd3e8ad0162d692145134a64a0b81109e09d93,1178323936399495e4,1727,0.273610185,0,0.009617753,0,52,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-52,0.283227938,-11.758678087079264
-41.29632180625151,success,-28.94467727277075,dcdd3e8ad0162d692145134a64a0b81109e09d93,16938568710949276e3,1727,0.002311226,0.012333683,0.010340872,0,53,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-53,0.024985781,-12.351644533480762
-128.4790481000678,success,-15.705680661607312,dcdd3e8ad0162d692145134a64a0b81109e09d93,1712171537678029e4,1747,0.268419001,0,0.009540987,5,55,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-155,0.277959988,-112.7733674384605
-22.21786406008531,success,-15.705680661607312,dcdd3e8ad0162d692145134a64a0b81109e09d93,95657263727232e4,1747,0.002823746,0.013002251,0.01031447,0,25,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-25,0.026140466999999997,-6.512183398477999
-64.42686548679188,success,-26.029962661171947,dcdd3e8ad0162d692145134a64a0b81109e09d93,1253543565560734e4,1767,0.260217318,0,0.009565652,2,51,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-91,0.26978296999999996,-38.39690282561993
-47.44035124744374,success,-26.029962661171947,dcdd3e8ad0162d692145134a64a0b81109e09d93,15553166747284187e3,1767,0.0606077555,0.011949017,0.010378644999999999,0,64,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-64,0.0829354175,-21.410388586271797
-34.43407794258559,success,-19.02721317787414,dcdd3e8ad0162d692145134a64a0b81109e09d93,1285557551408889300,1787,0.278691806,0,0.010005219499999999,0,42,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-42,0.2886970255,-15.40686476471145
-35.738839791528136,success,-19.02721317787414,dcdd3e8ad0162d692145134a64a0b81109e09d93,5764107121307111e3,1787,0.003677805,0.0120786855,0.0107796,0,44,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-44,0.026536090499999998,-16.711626613653998
-38.27098590577116,success,-32.42709509397165,dcdd3e8ad0162d692145134a64a0b81109e09d93,58963290946089760,1807,0.290110847,0,0.0096071305,0,48,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-48,0.2997179775,-5.843890811799511
-114.65955346212506,success,-32.42709509397165,dcdd3e8ad0162d692145134a64a0b81109e09d93,827326229738661e4,1807,0.002201442,0.012136782,0.009936428,5,47,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-147,0.024274652000000004,-82.2324583681534
-67.66678497557196,success,-31.055091413092185,dcdd3e8ad0162d692145134a64a0b81109e09d93,12609843426565485e3,1827,0.315248673,0,0.009575895,1,77,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-97,0.324824568,-36.61169356247977
-193.09411805680574,success,-31.055091413092185,dcdd3e8ad0162d692145134a64a0b81109e09d93,2436814674211899e3,1827,0.005164194,0.011993578000000001,0.010051895,8,82,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-242,0.027209667000000003,-162.03902664371356
-73.38741257582234,success,-25.28279056684035,dcdd3e8ad0162d692145134a64a0b81109e09d93,4952139625656038e3,1847,0.273021241,0,0.0098667145,2,50,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-90,0.2828879555,-48.10462200898199
-45.28433576092383,success,-25.28279056684035,dcdd3e8ad0162d692145134a64a0b81109e09d93,3705231060193428e3,1847,0.0408390335,0.0131768105,0.010533453,0,60,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-60,0.064549297,-20.00154519408348
-205.03858424976903,success,-32.42709509397165,dcdd3e8ad0162d692145134a64a0b81109e09d93,1226218034295956e4,1867,0.30603851,0,0.009814178,11,103,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-323,0.315852688,-172.6114891557974
-221.54222706406395,success,-32.42709509397165,dcdd3e8ad0162d692145134a64a0b81109e09d93,505443276018618e4,1867,0.002433811,0.011906438,0.009979841,13,61,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-321,0.024320090000000003,-189.1151319700923
-79.03657282028587,success,-20.63857163563444,dcdd3e8ad0162d692145134a64a0b81109e09d93,1441141630737682e4,1887,0.263029778,0,0.009640477,2,75,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-115,0.272670255,-58.39800118465143
-57.86657778452312,success,-20.63857163563444,dcdd3e8ad0162d692145134a64a0b81109e09d93,11070838038292673e3,1887,0.1750658765,0.01236448,0.010023269500000001,0,86,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-86,0.197453626,-37.22800614888868
-38.88827604671345,success,-33.771795901601614,dcdd3e8ad0162d692145134a64a0b81109e09d93,9273678440704969e3,1907,0.298515739,0,0.009749037,0,49,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-49,0.308264776,-5.1164801451118365
-35.738839791528136,success,-33.771795901601614,dcdd3e8ad0162d692145134a64a0b81109e09d93,7100236719967908e3,1907,0.002802197,0.013145918,0.0107669765,0,44,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-44,0.0267150915,-1.9670438899265221
-159.09396936560688,success,-33.771795901601614,dcdd3e8ad0162d692145134a64a0b81109e09d93,15598749603837514e3,1927,0.28704866949999996,0,0.0099909275,7,76,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-216,0.297039597,-125.32217346400526
-129.97243540211906,success,-33.771795901601614,dcdd3e8ad0162d692145134a64a0b81109e09d93,5756268127726117e3,1927,0.010319660000000001,0.012299979499999999,0.009688975,5,80,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-180,0.0323086145,-96.20063950051744
-39.49939328624632,success,-28.94467727277075,dcdd3e8ad0162d692145134a64a0b81109e09d93,861465998201794300,1947,0.2792300325,0,0.009814734,0,50,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-50,0.2890447665,-10.554716013475566
-35.738839791528136,success,-28.94467727277075,dcdd3e8ad0162d692145134a64a0b81109e09d93,12567885487108028e3,1947,0.036022,0.012311701,0.010420552,0,44,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-44,0.058754253,-6.7941625187573855
-46.373177479281445,success,-35.08973716315974,dcdd3e8ad0162d692145134a64a0b81109e09d93,16927003503998607e3,1967,0.26627707,0,0.009795574500000001,0,62,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-62,0.2760726445,-11.283440316121705
-38.27098590577116,success,-35.08973716315974,dcdd3e8ad0162d692145134a64a0b81109e09d93,8917252729981492e3,1967,0.0021932304999999997,0.0122632415,0.0098364115,0,48,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-48,0.0242928835,-3.181248742611423
-12.247897700103199,success,-4.90099501,dcdd3e8ad0162d692145134a64a0b81109e09d93,4409395270335909400,1987,0.244889621,0,0.01045941,0,13,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-13,0.255349031,-7.346902690103199
-14.854222890512432,success,-4.90099501,dcdd3e8ad0162d692145134a64a0b81109e09d93,14290189802011988e3,1987,0.07897056899999999,0.01383823,0.0130641865,0,16,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-16,0.10587298549999999,-9.953227880512433
-44.73165228376145,success,-35.08973716315974,dcdd3e8ad0162d692145134a64a0b81109e09d93,15192617245950906e3,2007,0.290347624,0,0.009611538,0,59,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-59,0.299959162,-9.641915120601709
-46.90944570448863,success,-35.08973716315974,dcdd3e8ad0162d692145134a64a0b81109e09d93,6556783927719212e3,2007,0.049836324,0.011962531,0.010518598,0,63,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-63,0.072317453,-11.819708541328893
-49.51141112129298,success,-35.73883979152814,dcdd3e8ad0162d692145134a64a0b81109e09d93,13402367402338646e3,2027,0.2975897705,0,0.009893915999999999,0,68,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-68,0.3074836865,-13.772571329764837
-58.28791200667789,success,-35.73883979152814,dcdd3e8ad0162d692145134a64a0b81109e09d93,1026243518239642e4,2027,0.007851742,0.012217736,0.009880056,0,87,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-87,0.029949534,-22.54907221514975
-33.77179590160161,success,-23.765728565289617,dcdd3e8ad0162d692145134a64a0b81109e09d93,6127669693853559e3,2047,0.256751412,0,0.010021059,0,41,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-41,0.266772471,-10.00606733631199
-34.43407794258559,success,-23.765728565289617,dcdd3e8ad0162d692145134a64a0b81109e09d93,95029406052777e5,2047,0.006574108,0.0121814235,0.0097382425,0,42,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-42,0.028493774,-10.668349377295971
-37.01763687967673,success,-23.765728565289617,dcdd3e8ad0162d692145134a64a0b81109e09d93,7893582922537918e3,2067,0.275390466,0,0.009926814499999999,0,46,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-46,0.2853172805,-13.251908314387112
-35.08973716315973,success,-23.765728565289617,dcdd3e8ad0162d692145134a64a0b81109e09d93,1887596351850560300,2067,0.002601582,0.012276542,0.009889883,0,43,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-43,0.024768007,-11.324008597870115
-51.010972699579455,success,-40.10439935338386,dcdd3e8ad0162d692145134a64a0b81109e09d93,1744999065258909e3,2087,0.321353245,0,0.009374888,0,71,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-71,0.33072813300000004,-10.906573346195593
-53.8778032581904,success,-40.10439935338386,dcdd3e8ad0162d692145134a64a0b81109e09d93,3949156872175199e3,2087,0.029049378,0.012425183,0.009934228,0,77,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-77,0.051408788999999996,-13.773403904806536
-41.29632180625151,success,-32.42709509397165,dcdd3e8ad0162d692145134a64a0b81109e09d93,3078434236228577e3,2107,0.286791338,0,0.010092322,0,53,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-53,0.29688366,-8.869226712279861
-37.01763687967673,success,-32.42709509397165,dcdd3e8ad0162d692145134a64a0b81109e09d93,4183569992627572e3,2107,0.002285951,0.012552542,0.0102716665,0,46,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-46,0.0251101595,-4.590541785705078
-40.703355359850015,success,-19.836941046095397,dcdd3e8ad0162d692145134a64a0b81109e09d93,1502186312402578e4,2127,0.25564417549999996,0,0.0095162205,0,52,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-52,0.26516039599999996,-20.866414313754618
-114.0753500258909,success,-19.836941046095397,dcdd3e8ad0162d692145134a64a0b81109e09d93,8276462803252602e3,2127,0.006135719,0.01231419,0.009945984,5,95,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-195,0.028395893000000002,-94.23840897979551
-49.00142537504342,success,-34.434077942585596,dcdd3e8ad0162d692145134a64a0b81109e09d93,12282655359784622e3,2147,0.300310246,0,0.009940573,0,67,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-67,0.310250819,-14.567347432457822
-55.24767862361888,success,-34.434077942585596,dcdd3e8ad0162d692145134a64a0b81109e09d93,17754392023313043e3,2147,0.0208719605,0.0118610915,0.009619193500000001,0,80,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-80,0.0423522455,-20.813600681033286
-28.944677272770747,success,-20.63857163563444,dcdd3e8ad0162d692145134a64a0b81109e09d93,4252879473427956700,2167,0.25112394000000005,0,0.0231318815,0,34,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-34,0.27425582150000005,-8.306105637136305
-33.77179590160161,success,-20.63857163563444,dcdd3e8ad0162d692145134a64a0b81109e09d93,2229978093535604500,2167,0.002898039,0.011827769,0.00962063,0,41,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-41,0.024346437999999998,-13.133224265967165
-24.528071279636716,success,-14.854222890512437,dcdd3e8ad0162d692145134a64a0b81109e09d93,779983990250612400,2187,0.2551341655,0,0.0102181695,0,28,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-28,0.265352335,-9.673848389124279
-27.50196640421462,success,-14.854222890512437,dcdd3e8ad0162d692145134a64a0b81109e09d93,913485081426966700,2187,0.024197128,0.0118850055,0.0097258595,0,32,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-32,0.045807993,-12.647743513702183
-157.15688915096055,success,-31.055091413092185,dcdd3e8ad0162d692145134a64a0b81109e09d93,1769064419666299e4,2207,0.269450223,0,0.009868723,8,86,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-246,0.279318946,-126.10179773786837
-44.173386145213584,success,-31.055091413092185,dcdd3e8ad0162d692145134a64a0b81109e09d93,488184300162029e4,2207,0.0023127575,0.011781907500000001,0.0094352005,0,58,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-58,0.023529865499999997,-13.118294732121399
-33.77179590160161,success,-20.63857163563444,dcdd3e8ad0162d692145134a64a0b81109e09d93,10826874412968012e3,2227,0.278818874,0,0.009407365,0,41,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-41,0.288226239,-13.133224265967165
-37.64746051087996,success,-20.63857163563444,dcdd3e8ad0162d692145134a64a0b81109e09d93,10261612751255325e3,2227,0.018206677,0.012326092,0.010452746,0,47,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-47,0.040985515,-17.008888875245518
-45.83149240331459,success,-32.42709509397165,dcdd3e8ad0162d692145134a64a0b81109e09d93,1325231451754705e4,2247,0.297907637,0,0.009771001,0,61,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-61,0.307678638,-13.40439730934294
-42.464525002307106,success,-32.42709509397165,dcdd3e8ad0162d692145134a64a0b81109e09d93,8145586471892613e3,2247,0.002497971,0.012297285,0.013303983,0,55,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-55,0.028099238999999998,-10.037429908335454
-48.48628825761961,success,-25.28279056684035,dcdd3e8ad0162d692145134a64a0b81109e09d93,7514379745847455e3,2267,0.250301233,0,0.009820496500000001,0,66,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-66,0.2601217295,-23.203497690779262
-197.5842136645022,success,-25.28279056684035,dcdd3e8ad0162d692145134a64a0b81109e09d93,1353425266161597e4,2267,0.0304997865,0.012077265,0.0096696205,11,82,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-302,0.052246672,-172.30142309766183
-41.29632180625151,success,-30.35867819504261,dcdd3e8ad0162d692145134a64a0b81109e09d93,955800860227048e4,2287,0.286133016,0,0.009522094,0,53,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-53,0.29565511,-10.937643611208902
-44.173386145213584,success,-30.35867819504261,dcdd3e8ad0162d692145134a64a0b81109e09d93,2010039437519287800,2287,0.0052898465000000006,0.012009269,0.009809268,0,58,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-58,0.0271083835,-13.814707950170973
-28.226946740172473,success,-15.705680661607312,dcdd3e8ad0162d692145134a64a0b81109e09d93,3218219171841418e3,2307,0.244179021,0,0.009861481,0,33,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-33,0.254040502,-12.52126607856516
-33.102824143031924,success,-15.705680661607312,dcdd3e8ad0162d692145134a64a0b81109e09d93,7398522781243086e3,2307,0.0299337275,0.0125046125,0.0108016195,0,40,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-40,0.0532399595,-17.397143481424614
-115.58395165489918,success,-22.217864060085315,dcdd3e8ad0162d692145134a64a0b81109e09d93,2740484648515104e3,2327,0.244965975,0,0.009497212,5,51,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-151,0.254463187,-93.36608759481386
-165.29995572224522,success,-22.217864060085315,dcdd3e8ad0162d692145134a64a0b81109e09d93,9340045172803072e3,2327,0.0035722615,0.012307074500000001,0.00965851,8,54,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-214,0.025537846000000003,-143.0820916621599
-39.49939328624632,success,-30.35867819504261,dcdd3e8ad0162d692145134a64a0b81109e09d93,3078661361023223300,2347,0.279311225,0,0.010266963,0,50,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-50,0.289578188,-9.140715091203706
-36.381451393612856,success,-30.35867819504261,dcdd3e8ad0162d692145134a64a0b81109e09d93,18143106959885283e3,2347,0.002188693,0.011902912,0.009866701,0,45,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-45,0.023958306,-6.0227731985702455
-31.055091413092182,success,-25.28279056684035,dcdd3e8ad0162d692145134a64a0b81109e09d93,8805282078949195e3,2367,0.26720675,0,0.009798851,0,37,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-37,0.277005601,-5.772300846251831
-33.77179590160161,success,-25.28279056684035,dcdd3e8ad0162d692145134a64a0b81109e09d93,11345329141376524e3,2367,0.083741001,0.012579323,0.009838953,0,41,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-41,0.106159277,-8.489005334761256
-117.68991200667789,success,-35.08973716315974,dcdd3e8ad0162d692145134a64a0b81109e09d93,16031454426624504e3,2387,0.340146881,0,0.010237553,3,87,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-147,0.350384434,-82.60017484351815
-105.77517747928141,success,-35.08973716315974,dcdd3e8ad0162d692145134a64a0b81109e09d93,16178378535682169e3,2387,0.002181904,0.012165061500000001,0.009987768,3,62,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-122,0.024334733499999997,-70.68544031612167
-264.0364703384536,success,-16.548623854991238,dcdd3e8ad0162d692145134a64a0b81109e09d93,14736432600181117e3,2407,0.278638029,0,0.009853933,13,63,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-323,0.288491962,-247.4878464834624
-244.13097948340388,success,-16.548623854991238,dcdd3e8ad0162d692145134a64a0b81109e09d93,3691799856726432e3,2407,0.004959817,0.013005314,0.010845716,12,59,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-299,0.028810847,-227.58235562841264
-113.56184249708294,success,-31.744540498961264,dcdd3e8ad0162d692145134a64a0b81109e09d93,3617831349144146e3,2427,0.285438931,0,0.009610893,5,87,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-187,0.295049824,-81.81730199812168
-57.86657778452312,success,-31.744540498961264,dcdd3e8ad0162d692145134a64a0b81109e09d93,1541493442044895e4,2427,0.0068822955,0.012302631,0.009835331499999999,0,86,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-86,0.029020257999999997,-26.12203728556186
-24.528071279636716,success,-13.12541872310217,dcdd3e8ad0162d692145134a64a0b81109e09d93,13286203286137838e3,2447,0.2272453365,0,0.0101285495,0,28,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-28,0.237373886,-11.402652556534546
-27.50196640421462,success,-13.12541872310217,dcdd3e8ad0162d692145134a64a0b81109e09d93,16631428481744884e3,2447,0.058289209499999994,0.012655499,0.010421154,0,32,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-32,0.0813658625,-14.37654768111245
-245.12413895123,success,-13.994164535871148,dcdd3e8ad0162d692145134a64a0b81109e09d93,1110856594730553e4,2467,0.25170560649999996,0,0.0099901125,13,52,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-312,0.26169571899999994,-231.12997441535887
-31.74454049896126,success,-13.994164535871148,dcdd3e8ad0162d692145134a64a0b81109e09d93,481050566707570700,2467,0.0401768795,0.0127210135,0.010284823,0,38,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-38,0.063182716,-17.750375963090114
-27.50196640421462,success,-17.383137616441324,dcdd3e8ad0162d692145134a64a0b81109e09d93,8398785388997898e3,2487,0.249030734,0,0.009665344,0,32,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-32,0.258696078,-10.118828787773296
-28.226946740172473,success,-17.383137616441324,dcdd3e8ad0162d692145134a64a0b81109e09d93,13891765685566824e3,2487,0.028426033,0.01189115,0.01343172,0,33,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-33,0.053748903,-10.843809123731148
-142.16232115898714,success,-19.02721317787414,dcdd3e8ad0162d692145134a64a0b81109e09d93,1708379731217835800,2507,0.242478396,0,0.009870244,6,97,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-217,0.25234864,-123.13510798111301
-37.01763687967673,success,-19.02721317787414,dcdd3e8ad0162d692145134a64a0b81109e09d93,4886592247176603e3,2507,0.01762019,0.0121463235,0.009716598,0,46,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-46,0.0394831115,-17.99042370180259
-38.27098590577116,success,-26.029962661171947,dcdd3e8ad0162d692145134a64a0b81109e09d93,12670651044828404e3,2527,0.2696936705,0,0.009703828500000001,0,48,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-48,0.279397499,-12.241023244599216
-40.703355359850015,success,-26.029962661171947,dcdd3e8ad0162d692145134a64a0b81109e09d93,897493561819473e4,2527,0.0029486455,0.011703179000000001,0.0098014055,0,52,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-52,0.02445323,-14.673392698678068
-43.03987975228404,success,-37.017636879676736,dcdd3e8ad0162d692145134a64a0b81109e09d93,6409481934614594e3,2547,0.297646515,0,0.009727785999999999,0,56,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-56,0.307374301,-6.0222428726073005
-43.609480954761196,success,-37.017636879676736,dcdd3e8ad0162d692145134a64a0b81109e09d93,18071576456946078e3,2547,0.0151612,0.011900059,0.009368812,0,57,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-57,0.036430071,-6.59184407508446
-44.173386145213584,success,-32.42709509397165,dcdd3e8ad0162d692145134a64a0b81109e09d93,6126439763501839e3,2567,0.2762517795,0,0.009376538,0,58,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-58,0.2856283175,-11.746291051241933
-45.83149240331459,success,-32.42709509397165,dcdd3e8ad0162d692145134a64a0b81109e09d93,744737958293856e4,2567,0.003028554,0.011910017,0.009861005,0,61,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-61,0.024799576,-13.40439730934294
-63.73314254456169,success,-33.10282414303193,dcdd3e8ad0162d692145134a64a0b81109e09d93,2146786978453684500,2587,0.2956045555,0,0.0092701605,1,66,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-86,0.304874716,-30.630318401529756
-65.26315129702213,success,-33.10282414303193,dcdd3e8ad0162d692145134a64a0b81109e09d93,870744600050539400,2587,0.007160589,0.012019655,0.010165199,1,69,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-89,0.029345443,-32.1603271539902
-263.70884602492043,success,-20.63857163563444,dcdd3e8ad0162d692145134a64a0b81109e09d93,3482794464689725e3,2607,0.275832801,0,0.009990936,14,67,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-347,0.285823737,-243.070274389286
-200.26612407993323,success,-20.63857163563444,dcdd3e8ad0162d692145134a64a0b81109e09d93,7779106215756755e3,2607,0.002905248,0.011468697,0.009070331,10,69,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-269,0.023444276,-179.6275524442988
